player_id,player_name,matches_played,minutes_played,goals,assists,xg_total,xa_total,shots,passes_completed,tackles,interceptions,progressive_passes,position,position_category,goals_per90,assists_per90,xg_per90,xa_per90,progressive_passes_per90,tackles_per90
6909,Damián Emiliano Martínez,7,630,0,0,0.0,0.0,0,123,0,0,178,Goalkeeper,GK,0.0,0.0,0.0,0.0,25.428571428571427,0.0
6945,Alex Sandro Lobo Silva,3,270,0,0,0.021819543,0.0,1,150,0,4,131,Left Back,Defender,0.0,0.0,0.007273181,0.0,43.666666666666664,0.0
6954,Giorgio Chiellini,1,90,0,0,0.0,0.0,0,22,0,3,28,Left Center Back,Unknown,0.0,0.0,0.0,0.0,28.0,0.0
6963,Lorenzo Pellegrini,4,360,0,1,0.5026478639999999,0.0,7,92,0,3,83,Left Wing,Forward,0.0,0.25,0.12566196599999999,0.0,20.75,0.0
6971,Cengiz Ünder,4,360,0,0,0.37050074899999996,0.0,7,66,0,1,57,Left Attacking Midfield,Unknown,0.0,0.0,0.09262518724999999,0.0,14.25,0.0
6979,Stephan El Shaarawy,1,90,0,0,0.0,0.0,0,8,0,0,8,Left Wing,Forward,0.0,0.0,0.0,0.0,8.0,0.0
6981,Gerson Santos da Silva,2,180,0,0,0.0,0.0,0,48,0,1,35,Center Attacking Midfield,Unknown,0.0,0.0,0.0,0.0,17.5,0.0
6982,Maxime Gonalons,2,180,0,0,0.021888701,0.0,1,79,0,2,68,Right Defensive Midfield,Unknown,0.0,0.0,0.0109443505,0.0,34.0,0.0
6983,Remo Freuler,9,810,2,2,0.75613041,0.0,6,334,0,11,272,Right Defensive Midfield,Unknown,0.2222222222222222,0.2222222222222222,0.08401449,0.0,30.22222222222222,0.0
6985,Robin Gosens,2,180,0,0,0.061352093,0.0,1,28,0,0,30,Left Wing Back,Defender,0.0,0.0,0.0306760465,0.0,15.0,0.0
6987,Mauro Emanuel Icardi Rivero,13,1170,2,0,2.5792342545999998,0.0,15,43,0,5,26,Center Forward,Forward,0.15384615384615385,0.0,0.19840263496923075,0.0,2.0,0.0
6989,Timothy Castagne,7,630,0,0,0.0,0.0,0,359,0,2,343,Right Back,Defender,0.0,0.0,0.0,0.0,48.99999999999999,0.0
6990,Milan Škriniar,4,360,0,0,0.21946687,0.0,3,258,0,6,248,Left Center Back,Unknown,0.0,0.0,0.0548667175,0.0,62.0,0.0
6993,Bryan Cristante,3,270,0,0,0.067104686,0.0,2,103,0,3,93,Right Center Midfield,Midfielder,0.0,0.0,0.022368228666666667,0.0,31.0,0.0
6994,Marten de Roon,5,450,0,0,0.0,0.0,0,99,0,1,102,Right Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,20.4,0.0
7004,Gianluca Mancini,1,90,0,0,0.0,0.0,0,60,0,0,56,Right Center Back,Unknown,0.0,0.0,0.0,0.0,56.0,0.0
7005,João Pedro Cavaco Cancelo,8,720,0,0,0.135768029,0.0,4,447,0,8,407,Right Back,Defender,0.0,0.0,0.016971003625,0.0,50.875,0.0
7006,Alejandro Darío Gómez,2,180,0,0,0.023071868,0.0,2,52,0,2,38,Left Midfield,Midfielder,0.0,0.0,0.011535933999999998,0.0,19.0,0.0
7024,Jorge Luiz Frello Filho,3,270,0,0,0.0,0.0,0,221,0,2,175,Center Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,58.333333333333336,0.0
7031,Elseid Hysaj,2,180,0,0,0.097809863,0.0,2,47,0,2,45,Right Back,Defender,0.0,0.0,0.0489049315,0.0,22.5,0.0
7036,Gianluigi Donnarumma,49,4410,0,0,0.0,0.0,0,1084,0,0,1092,Goalkeeper,GK,0.0,0.0,0.0,0.0,22.285714285714285,0.0
7037,Lorenzo Insigne,1,90,0,0,0.310424257,0.0,4,47,0,1,47,Left Wing,Forward,0.0,0.0,0.310424257,0.0,47.0,0.0
7039,Hakan Çalhanoğlu,4,360,1,0,0.2702288525,0.0,10,229,0,3,207,Right Defensive Midfield,Unknown,0.25,0.0,0.067557213125,0.0,51.74999999999999,0.0
7044,Patrik Schick,23,2070,8,0,6.640623925,0.0,47,214,0,4,154,Center Forward,Forward,0.34782608695652173,0.0,0.2887227793478261,0.0,6.695652173913043,0.0
7083,Anthony Jung,1,90,0,0,0.0,0.0,0,58,0,3,53,Left Center Back,Unknown,0.0,0.0,0.0,0.0,53.0,0.0
7087,Saba Lobzhanidze,1,90,0,0,0.30646315,0.0,1,0,0,0,0,Right Wing,Forward,0.0,0.0,0.30646315,0.0,0.0,0.0
7095,Marvin Schwäbe,2,180,0,0,0.0,0.0,0,55,0,0,78,Goalkeeper,GK,0.0,0.0,0.0,0.0,39.0,0.0
7097,Christian Nørgaard,4,360,0,0,0.0,0.0,0,49,0,0,48,Left Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,12.0,0.0
7104,Mathías Olivera Miramontes,3,270,0,0,0.08097578899999999,0.0,2,108,0,4,95,Left Back,Defender,0.0,0.0,0.026991929666666664,0.0,31.666666666666668,0.0
7108,Berat Djimsiti,3,270,0,0,0.10432687,0.0,2,129,0,2,126,Left Center Back,Unknown,0.0,0.0,0.03477562333333334,0.0,42.0,0.0
7117,Filip Đuričić,2,180,0,0,0.0,0.0,0,5,0,0,5,Center Attacking Midfield,Unknown,0.0,0.0,0.0,0.0,2.5,0.0
7139,Josip Iličić,2,180,0,0,0.8287707519999999,0.0,2,6,0,0,6,Left Center Forward,Unknown,0.0,0.0,0.4143853759999999,0.0,3.0,0.0
7145,Darko Lazović,1,90,0,0,0.018288644,0.0,1,7,0,0,9,Right Defensive Midfield,Unknown,0.0,0.0,0.018288644,0.0,9.0,0.0
7153,Jordan Veretout,3,270,0,0,0.07357027099999999,0.0,2,148,0,1,153,Left Defensive Midfield,Unknown,0.0,0.0,0.024523423666666665,0.0,51.0,0.0
7156,Federico Chiesa,4,360,0,0,0.24805016600000002,0.0,8,69,0,1,75,Right Wing,Forward,0.0,0.0,0.06201254150000001,0.0,18.75,0.0
7161,Germán Alejandro Pezzella,3,270,0,0,0.04452438,0.0,1,47,0,0,42,Center Back,Defender,0.0,0.0,0.01484146,0.0,14.0,0.0
7162,Ádám Nagy,3,270,0,0,0.028947517,0.0,1,56,0,5,50,Right Defensive Midfield,Unknown,0.0,0.0,0.009649172333333332,0.0,16.666666666666664,0.0
7173,Leonardo Bonucci,1,90,0,0,0.0,0.0,0,6,0,0,7,Center Back,Defender,0.0,0.0,0.0,0.0,7.0,0.0
7190,Denis Bouanga,3,270,2,0,1.5345331519999998,0.0,13,44,0,2,56,Left Wing,Forward,0.6666666666666667,0.0,0.5115110506666666,0.0,18.666666666666668,0.0
7191,Mathias Pereira Lage,1,90,0,0,0.060277287,0.0,1,8,0,1,7,Left Wing,Forward,0.0,0.0,0.060277287,0.0,7.0,0.0
7193,Paul Bernardoni,3,270,0,0,0.0,0.0,0,36,0,0,51,Goalkeeper,GK,0.0,0.0,0.0,0.0,17.0,0.0
7198,Franck Honorat,4,360,1,0,0.41824652199999995,0.0,4,109,0,2,115,Right Wing Back,Defender,0.25,0.0,0.10456163049999999,0.0,28.749999999999996,0.0
7199,Vincent Le Goff,3,270,0,0,0.0,0.0,0,133,0,8,123,Left Back,Defender,0.0,0.0,0.0,0.0,41.0,0.0
7200,Fabien Lemoine,1,90,0,0,0.0,0.0,0,14,0,0,12,Right Midfield,Midfielder,0.0,0.0,0.0,0.0,12.0,0.0
7206,Fabien Centonze,1,90,0,0,0.0,0.0,0,36,0,4,31,Right Wing Back,Defender,0.0,0.0,0.0,0.0,31.0,0.0
7208,Ludovic Ajorque,2,180,0,0,0.0,0.0,0,25,0,0,27,Right Center Forward,Unknown,0.0,0.0,0.0,0.0,13.5,0.0
7219,Florian Tardieu,1,90,1,0,0.802462959,0.0,2,53,0,1,51,Left Defensive Midfield,Unknown,1.0,0.0,0.802462959,0.0,51.0,0.0
7241,Arnaud Nordin,2,180,1,0,0.10479725000000001,0.0,3,13,0,4,11,Center Defensive Midfield,Unknown,0.5,0.0,0.052398625000000004,0.0,5.5,0.0
7252,Jonathan Clauss,4,360,0,0,0.5797175090000001,0.0,6,114,0,8,123,Right Wing Back,Defender,0.0,0.0,0.14492937725000002,0.0,30.75,0.0
7260,Laurent Abergel,3,270,0,0,0.041831773,0.0,1,146,0,13,132,Left Defensive Midfield,Unknown,0.0,0.0,0.013943924333333333,0.0,44.0,0.0
7273,Jean-Kevin Duverne,2,180,0,0,0.06495829,0.0,1,81,0,0,76,Left Back,Defender,0.0,0.0,0.032479145,0.0,38.0,0.0
7277,Cyrille Bayala,1,90,0,0,0.0,0.0,0,16,0,0,12,Right Midfield,Midfielder,0.0,0.0,0.0,0.0,12.0,0.0
7282,Jean-Louis Leca,2,180,0,0,0.0,0.0,0,32,0,0,41,Goalkeeper,GK,0.0,0.0,0.0,0.0,20.5,0.0
7285,Cédric Avinel,2,180,0,0,0.0,0.0,0,37,0,3,38,Left Center Back,Unknown,0.0,0.0,0.0,0.0,19.0,0.0
7292,Mathieu Coutadeur,2,180,0,0,0.0,0.0,0,76,0,1,60,Left Center Midfield,Midfielder,0.0,0.0,0.0,0.0,30.0,0.0
7295,Sikou Niakate,1,90,0,0,0.0,0.0,0,4,0,2,4,Left Center Back,Unknown,0.0,0.0,0.0,0.0,4.0,0.0
7317,Rayan Ny Aina Arnaldo Raveloson,2,180,0,0,0.17050903099999998,0.0,3,71,0,2,65,Right Center Back,Unknown,0.0,0.0,0.08525451549999999,0.0,32.5,0.0
7322,Romain Del Castillo,1,90,0,1,0.047006607,0.0,1,34,0,0,34,Left Midfield,Midfielder,0.0,1.0,0.047006607,0.0,34.0,0.0
7324,Jonathan Gradit,3,270,0,0,0.0,0.0,0,90,0,6,82,Right Center Back,Unknown,0.0,0.0,0.0,0.0,27.333333333333332,0.0
7325,Haris Belkebla,2,180,0,0,0.0,0.0,0,70,0,7,69,Right Center Midfield,Midfielder,0.0,0.0,0.0,0.0,34.5,0.0
7329,Sada Thioub,3,270,1,0,0.46149368300000004,0.0,2,30,0,1,27,Right Midfield,Midfielder,0.33333333333333337,0.0,0.15383122766666668,0.0,9.0,0.0
7342,Hamza Sakhi,1,90,0,0,0.071278654,0.0,1,67,0,3,63,Right Defensive Midfield,Unknown,0.0,0.0,0.071278654,0.0,62.99999999999999,0.0
7345,Mattéo Guendouzi Olié,5,450,0,0,0.33824686,0.0,8,216,0,3,189,Left Attacking Midfield,Unknown,0.0,0.0,0.067649372,0.0,37.8,0.0
7350,Birama Touré,2,180,0,0,0.083392958,0.0,2,90,0,1,85,Left Defensive Midfield,Unknown,0.0,0.0,0.041696479,0.0,42.5,0.0
7359,Cédric Hountondji,2,180,0,0,0.06697875,0.0,1,57,0,6,48,Center Back,Defender,0.0,0.0,0.033489375,0.0,24.0,0.0
7360,Julian Jeanvier,1,90,0,0,0.14130968,0.0,1,34,0,2,27,Left Center Back,Unknown,0.0,0.0,0.14130968,0.0,27.0,0.0
7364,Xavier Chavalerin,2,180,0,0,0.009610609,0.0,1,59,0,3,56,Left Defensive Midfield,Unknown,0.0,0.0,0.0048053045,0.0,28.0,0.0
7366,Youssouf Koné,1,90,0,0,0.0,0.0,0,23,0,1,22,Left Back,Defender,0.0,0.0,0.0,0.0,22.0,0.0
7367,Grejohn Kyei,2,180,1,0,1.22800635,0.0,2,26,0,0,19,Center Attacking Midfield,Unknown,0.5,0.0,0.614003175,0.0,9.5,0.0
7374,Rémi Oudin,1,90,0,0,0.111798891,0.0,4,27,0,2,32,Left Wing Back,Defender,0.0,0.0,0.11179889100000001,0.0,32.0,0.0
7375,Theoson Jordan Siebatcheu,1,90,0,0,0.0,0.0,0,8,0,0,9,Right Center Forward,Unknown,0.0,0.0,0.0,0.0,9.0,0.0
7377,Youssouf M''Changama,1,90,0,0,0.0,0.0,0,1,0,0,1,Center Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,1.0,0.0
7378,Yunis Abdelhamid,3,270,0,0,0.133671329,0.0,3,106,0,10,107,Left Center Back,Unknown,0.0,0.0,0.04455710966666667,0.0,35.66666666666667,0.0
7379,Edouard Mendy,4,360,0,0,0.0,0.0,0,90,0,0,107,Goalkeeper,GK,0.0,0.0,0.0,0.0,26.75,0.0
7386,Harold Moukoudi,2,180,0,0,0.0,0.0,0,22,0,5,18,Center Back,Defender,0.0,0.0,0.0,0.0,9.0,0.0
7410,Jason Berthomier,1,90,0,0,0.12924797799999999,0.0,2,28,0,0,26,Center Attacking Midfield,Unknown,0.0,0.0,0.12924797799999999,0.0,25.999999999999996,0.0
7422,Ibrahima Sissoko,2,180,0,0,0.022550907,0.0,1,51,0,3,47,Center Defensive Midfield,Unknown,0.0,0.0,0.0112754535,0.0,23.5,0.0
7426,Jean-Charles Castelletto,6,540,1,1,0.983474878,0.0,4,147,0,11,153,Right Center Back,Unknown,0.16666666666666669,0.16666666666666669,0.16391247966666667,0.0,25.5,0.0
7434,Mathias Autret,1,90,0,0,0.009508366,0.0,1,33,0,1,30,Left Wing,Forward,0.0,0.0,0.009508366,0.0,30.0,0.0
7439,Axel Disasi,4,360,0,0,0.103079747,0.0,2,129,0,12,122,Right Back,Defender,0.0,0.0,0.02576993675,0.0,30.5,0.0
7440,Vincent Marchetti,2,180,0,0,0.146033523,0.0,4,52,0,2,41,Right Center Midfield,Midfielder,0.0,0.0,0.0730167615,0.0,20.5,0.0
7452,Téji Savanier,2,180,0,0,0.120959864,0.0,4,101,0,5,90,Left Center Midfield,Midfielder,0.0,0.0,0.060479932,0.0,45.0,0.0
7459,Jawad El Yamiq,6,540,0,0,0.06408756,0.0,1,143,0,5,131,Right Center Back,Unknown,0.0,0.0,0.01068126,0.0,21.833333333333332,0.0
7472,Nicolas Alexis Julio N'Koulou Ndoubena,2,180,0,0,0.382484566,0.0,3,79,0,3,87,Left Center Back,Unknown,0.0,0.0,0.191242283,0.0,43.5,0.0
7480,Alessandro Bastoni,4,360,1,0,0.45018278,0.0,3,310,0,2,295,Right Center Back,Unknown,0.25,0.0,0.112545695,0.0,73.75,0.0
7505,Renaud Ripart,2,180,0,0,0.09764557,0.0,2,21,0,4,24,Right Wing,Forward,0.0,0.0,0.048822785,0.0,12.0,0.0
7517,Gauthier Gallon,1,90,0,0,0.0,0.0,0,27,0,0,32,Goalkeeper,GK,0.0,0.0,0.0,0.0,32.0,0.0
7525,Gaëtan Perrin,2,180,0,0,0.033958174,0.0,1,12,0,1,13,Right Wing,Forward,0.0,0.0,0.016979087,0.0,6.499999999999999,0.0
7531,Qazim Laçi,3,270,1,0,0.15271324,0.0,1,36,0,2,34,Center Attacking Midfield,Unknown,0.33333333333333337,0.0,0.05090441333333333,0.0,11.333333333333332,0.0
7536,Didier Lamkel Zé,1,90,0,0,0.0,0.0,0,14,0,0,10,Center Forward,Forward,0.0,0.0,0.0,0.0,10.0,0.0
7551,Enzo Ebosse,1,90,0,0,0.0,0.0,0,34,0,0,34,Left Center Back,Unknown,0.0,0.0,0.0,0.0,34.0,0.0
7562,Florent Ogier,2,180,0,0,0.0,0.0,0,37,0,1,34,Left Center Back,Unknown,0.0,0.0,0.0,0.0,17.0,0.0
7570,Julien Laporte,2,180,0,0,0.0,0.0,0,33,0,6,35,Right Center Back,Unknown,0.0,0.0,0.0,0.0,17.5,0.0
7608,Nelson Sissoko,1,90,0,0,0.0,0.0,0,8,0,1,10,Right Back,Defender,0.0,0.0,0.0,0.0,10.0,0.0
7626,Johan Gastien,3,270,1,0,0.669266914,0.0,4,220,0,10,208,Left Defensive Midfield,Unknown,0.33333333333333337,0.0,0.22308897133333333,0.0,69.33333333333333,0.0
7628,Brendan Chardonnet,1,90,0,0,0.0,0.0,0,36,0,3,32,Center Back,Defender,0.0,0.0,0.0,0.0,32.0,0.0
7635,Gaëtan Charbonnier,1,90,0,0,0.0,0.0,0,5,0,0,6,Left Wing,Forward,0.0,0.0,0.0,0.0,6.0,0.0
7655,Lasha Dvali,4,360,0,0,0.0,0.0,0,122,0,0,120,Left Center Back,Unknown,0.0,0.0,0.0,0.0,30.0,0.0
7663,Adam Buksa,2,180,1,0,0.14833097,0.0,3,9,0,0,8,Left Center Forward,Unknown,0.5,0.0,0.074165485,0.0,4.0,0.0
7693,Bruno Petković,8,720,1,0,1.237377543,0.0,5,61,0,0,58,Center Forward,Forward,0.125,0.0,0.154672192875,0.0,7.250000000000001,0.0
7715,Bevic Moussiti-Oko,1,90,0,0,0.051373817,0.0,1,6,0,0,8,Left Center Forward,Unknown,0.0,0.0,0.051373817,0.0,8.0,0.0
7745,Steven Berghuis,4,360,0,1,0.975530951,0.0,6,98,0,0,97,Center Attacking Midfield,Unknown,0.0,0.25,0.24388273775,0.0,24.25,0.0
7777,Federico Bernardeschi,1,90,0,0,0.061623603,0.0,2,20,0,1,23,Right Wing,Forward,0.0,0.0,0.061623603,0.0,23.0,0.0
7787,Stefan de Vrij,6,540,1,0,0.275397195,0.0,4,386,0,11,367,Right Center Back,Unknown,0.16666666666666669,0.0,0.04589953249999999,0.0,61.166666666666664,0.0
7789,Thomas Strakosha,3,270,0,0,0.0,0.0,0,60,0,0,86,Goalkeeper,GK,0.0,0.0,0.0,0.0,28.666666666666668,0.0
7791,Seko Fofana,3,270,1,0,0.16434305,0.0,6,175,0,4,135,Left Defensive Midfield,Unknown,0.33333333333333337,0.0,0.05478101666666666,0.0,45.0,0.0
7796,Silvan Widmer,8,720,0,2,0.21110967,0.0,3,249,0,6,250,Right Wing Back,Defender,0.0,0.25,0.02638870875,0.0,31.25,0.0
7797,Rodrigo Javier De Paul,7,630,0,0,0.570042511,0.0,7,475,0,10,445,Right Center Midfield,Midfielder,0.0,0.0,0.08143464442857143,0.0,63.57142857142858,0.0
7801,Antonín Barák,3,270,0,0,0.0,0.0,0,20,0,0,19,Right Attacking Midfield,Unknown,0.0,0.0,0.0,0.0,6.333333333333334,0.0
7811,Mickaël Barreto,2,180,0,0,0.160172766,0.0,4,27,0,0,26,Left Midfield,Midfielder,0.0,0.0,0.080086383,0.0,12.999999999999998,0.0
7829,Wout Weghorst,12,1080,5,2,2.5390189,0.0,10,63,0,2,60,Center Forward,Forward,0.41666666666666663,0.16666666666666669,0.21158490833333332,0.0,5.0,0.0
7832,Marco Bizot,2,180,0,0,0.0,0.0,0,40,0,0,57,Goalkeeper,GK,0.0,0.0,0.0,0.0,28.5,0.0
7839,Guram Kashia,4,360,0,0,0.0,0.0,0,101,0,3,109,Center Back,Defender,0.0,0.0,0.0,0.0,27.249999999999996,0.0
7843,Mason Mount,4,360,0,0,0.18183271299999998,0.0,4,62,0,1,53,Center Attacking Midfield,Unknown,0.0,0.0,0.045458178249999995,0.0,13.25,0.0
7848,Matt Miazga,1,90,0,0,0.165844004,0.0,2,18,0,2,19,Center Back,Defender,0.0,0.0,0.165844004,0.0,19.0,0.0
7891,Teun Koopmeiners,5,450,1,1,0.87343067,0.0,3,95,0,4,96,Right Defensive Midfield,Unknown,0.2,0.2,0.174686134,0.0,19.200000000000003,0.0
7975,Lukáš Haraslín,4,360,0,1,0.427398136,0.0,8,48,0,5,53,Left Wing,Forward,0.0,0.25,0.106849534,0.0,13.25,0.0
7979,Przemysław Frankowski,10,900,1,0,1.237512555,0.0,7,252,0,10,238,Left Midfield,Midfielder,0.1,0.0,0.12375125549999999,0.0,23.799999999999997,0.0
7982,Taras Wiktorowicz Romanczuk,1,90,0,0,0.0,0.0,0,11,0,0,8,Center Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,8.0,0.0
7993,Filip Mladenović,4,360,0,0,0.026318645,0.0,1,65,0,2,61,Left Wing Back,Defender,0.0,0.0,0.00657966125,0.0,15.25,0.0
8056,Fredrik Jensen,1,90,0,0,0.0,0.0,0,15,0,2,16,Right Center Midfield,Midfielder,0.0,0.0,0.0,0.0,16.0,0.0
8063,Justin Kluivert,2,180,0,0,0.06761332,0.0,2,40,0,3,47,Left Midfield,Midfielder,0.0,0.0,0.03380666,0.0,23.5,0.0
8064,André Onana,1,90,0,0,0.0,0.0,0,44,0,0,56,Goalkeeper,GK,0.0,0.0,0.0,0.0,56.0,0.0
8068,Maximilian Wöber,4,360,0,0,0.0,0.0,0,149,0,8,158,Left Center Back,Unknown,0.0,0.0,0.0,0.0,39.5,0.0
8069,Matthijs de Ligt,3,270,0,0,0.0,0.0,0,42,0,1,38,Left Center Back,Unknown,0.0,0.0,0.0,0.0,12.666666666666668,0.0
8088,Mitchell van Bergen,2,180,0,0,0.0727454095,0.0,2,8,0,1,11,Center Defensive Midfield,Unknown,0.0,0.0,0.03637270475,0.0,5.5,0.0
8105,Pol Mikel Lirola Kosok,2,180,0,0,0.0,0.0,0,41,0,3,37,Right Back,Defender,0.0,0.0,0.0,0.0,18.5,0.0
8108,Lawrence Ati-Zigi,3,270,0,0,0.0,0.0,0,51,0,0,73,Goalkeeper,GK,0.0,0.0,0.0,0.0,24.333333333333332,0.0
8116,Václav Černý,1,90,0,0,0.561630652,0.0,2,26,0,1,20,Right Attacking Midfield,Unknown,0.0,0.0,0.561630652,0.0,20.0,0.0
8118,Frenkie de Jong,5,450,1,1,0.720993446,0.0,2,327,0,3,305,Left Defensive Midfield,Unknown,0.2,0.2,0.1441986892,0.0,61.0,0.0
8125,Denzel Dumfries,10,900,1,2,0.551856161,0.0,6,371,0,7,378,Right Back,Defender,0.1,0.2,0.0551856161,0.0,37.8,0.0
8178,Jean-Claude Billong,1,90,0,0,0.0,0.0,0,20,0,0,19,Left Center Back,Unknown,0.0,0.0,0.0,0.0,19.0,0.0
8181,Nicolò Barella,4,360,1,0,0.0846303,0.0,1,243,0,3,222,Left Center Midfield,Midfielder,0.25,0.0,0.021157575,0.0,55.5,0.0
8207,Dominik Kohr,2,180,1,0,0.298050947,0.0,3,67,0,3,68,Left Defensive Midfield,Unknown,0.5,0.0,0.1490254735,0.0,34.0,0.0
8208,Sven Ulreich,1,90,0,0,0.0,0.0,0,25,0,0,33,Goalkeeper,GK,0.0,0.0,0.0,0.0,33.0,0.0
8211,Benjamin Henrichs,3,270,0,0,0.372885555,0.0,7,58,0,2,65,Right Back,Defender,0.0,0.0,0.124295185,0.0,21.666666666666664,0.0
8215,Kevin Volland,1,90,1,0,0.07694851,0.0,1,7,0,0,5,Right Center Forward,Unknown,1.0,0.0,0.07694851,0.0,5.0,0.0
8217,Kingsley Coman,7,630,0,0,0.8713631399999999,0.0,2,63,0,3,61,Right Wing,Forward,0.0,0.0,0.12448044857142856,0.0,8.714285714285715,0.0
8221,Jonathan Tah,35,3150,4,1,1.827408714,0.0,27,2320,0,24,1993,Center Back,Defender,0.11428571428571428,0.02857142857142857,0.052211677542857146,0.0,56.942857142857136,0.0
8222,Kevin Kampl,2,180,0,0,0.0,0.0,0,30,0,2,24,Right Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,12.0,0.0
8226,Dan-Axel Zagadou,1,90,0,0,0.07588608,0.0,1,71,0,0,68,Center Back,Defender,0.0,0.0,0.07588608,0.0,68.0,0.0
8227,Mario Götze,4,360,0,0,0.161583052,0.0,3,106,0,4,100,Center Attacking Midfield,Unknown,0.0,0.0,0.040395763,0.0,25.0,0.0
8228,Maximilian Philipp,1,90,0,0,0.0,0.0,0,3,0,0,3,Right Wing,Forward,0.0,0.0,0.0,0.0,3.0,0.0
8230,Josuha Guilavogui,2,180,0,0,0.0,0.0,0,79,0,7,72,Center Back,Defender,0.0,0.0,0.0,0.0,36.0,0.0
8231,Yannick Gerhardt,2,180,0,0,0.07783462,0.0,2,43,0,2,45,Right Center Midfield,Midfielder,0.0,0.0,0.03891731,0.0,22.5,0.0
8235,Maximilian Arnold,2,180,0,0,0.00993443,0.0,1,84,0,7,82,Center Defensive Midfield,Unknown,0.0,0.0,0.004967215,0.0,41.0,0.0
8238,Mahmoud Dahoud,1,90,0,0,0.0,0.0,0,7,0,0,6,Left Defensive Midfield,Unknown,0.0,0.0,0.0,0.0,6.0,0.0
8239,Robin Knoche,1,90,0,0,0.0,0.0,0,33,0,3,36,Center Back,Defender,0.0,0.0,0.0,0.0,36.0,0.0
8240,Koen Casteels,5,450,0,0,0.0,0.0,0,142,0,0,173,Goalkeeper,GK,0.0,0.0,0.0,0.0,34.6,0.0
8241,Felix Passlack,1,90,0,0,0.0,0.0,0,9,0,0,11,Right Back,Defender,0.0,0.0,0.0,0.0,11.0,0.0
8245,Felix Uduokhai,2,180,0,0,0.0,0.0,0,63,0,3,60,Left Center Back,Unknown,0.0,0.0,0.0,0.0,30.0,0.0
8246,Christian Pulisic,4,360,1,2,1.138087093,0.0,9,84,0,0,113,Left Wing,Forward,0.25,0.5,0.28452177325,0.0,28.25,0.0
8247,Joachim Andersen,7,630,0,0,0.289158374,0.0,7,451,0,5,473,Right Center Back,Unknown,0.0,0.0,0.04130833914285714,0.0,67.57142857142857,0.0
8259,Steven Bergwijn,6,540,0,0,0.365418389,0.0,3,108,0,1,68,Left Center Forward,Unknown,0.0,0.0,0.06090306483333333,0.0,11.333333333333332,0.0
8261,Arbër Zeneli,1,90,0,0,0.11164891,0.0,1,12,0,0,11,Left Midfield,Midfielder,0.0,0.0,0.11164891,0.0,11.0,0.0
8289,Bartosz Salamon,1,90,0,0,0.0034011703,0.0,1,26,0,2,29,Center Back,Defender,0.0,0.0,0.0034011703,0.0,29.000000000000004,0.0
8291,Arlind Afrim Ajeti,3,270,0,0,0.0,0.0,0,90,0,7,90,Right Center Back,Unknown,0.0,0.0,0.0,0.0,30.0,0.0
8309,Michael Gregoritsch,6,540,1,0,1.021731006,0.0,7,25,0,0,27,Center Forward,Forward,0.16666666666666669,0.0,0.17028850099999998,0.0,4.5,0.0
8318,Jeffrey Gouweleeuw,2,180,0,0,0.0,0.0,0,67,0,3,69,Right Center Back,Unknown,0.0,0.0,0.0,0.0,34.5,0.0
8326,Andries Noppert,5,450,0,0,0.0,0.0,0,157,0,0,183,Goalkeeper,GK,0.0,0.0,0.0,0.0,36.6,0.0
8343,Stijn Spierings,2,180,0,0,0.021877082,0.0,1,97,0,5,90,Center Defensive Midfield,Unknown,0.0,0.0,0.010938541,0.0,45.0,0.0
8346,Craig Goodwin,4,360,1,0,0.205087522,0.0,2,57,0,1,71,Left Midfield,Midfielder,0.25,0.0,0.0512718805,0.0,17.75,0.0
8352,Julian Chabot,2,180,0,0,0.23884054,0.0,2,71,0,4,71,Left Center Back,Unknown,0.0,0.0,0.11942027,0.0,35.5,0.0
8361,Ritsu Doan,6,540,3,0,0.6541765669999999,0.0,5,62,0,7,74,Right Midfield,Midfielder,0.5,0.0,0.10902942783333332,0.0,12.333333333333334,0.0
8375,Sheraldo Becker,1,90,0,0,0.0,0.0,0,27,0,0,24,Left Wing,Forward,0.0,0.0,0.0,0.0,24.0,0.0
8391,Dennis Geiger,1,90,0,0,0.0,0.0,0,4,0,0,4,Right Center Midfield,Midfielder,0.0,0.0,0.0,0.0,4.0,0.0
8393,Oliver Baumann,2,180,0,0,0.0,0.0,0,70,0,0,84,Goalkeeper,GK,0.0,0.0,0.0,0.0,42.0,0.0
8397,Kevin Vogt,2,180,0,0,0.0,0.0,0,115,0,3,116,Center Back,Defender,0.0,0.0,0.0,0.0,58.00000000000001,0.0
8400,Serge Gnabry,4,360,1,1,1.224206219,0.0,16,108,0,7,101,Left Wing,Forward,0.25,0.25,0.30605155475,0.0,25.25,0.0
8401,Maximilian Eggestein,1,90,0,0,0.0,0.0,0,10,0,1,9,Right Center Midfield,Midfielder,0.0,0.0,0.0,0.0,9.0,0.0
8403,Nadiem Amiri,9,810,0,0,0.154173838,0.0,4,135,0,3,105,Left Attacking Midfield,Unknown,0.0,0.0,0.017130426444444444,0.0,11.666666666666666,0.0
8406,Florian Kainz,1,90,0,0,0.0,0.0,0,24,0,0,27,Left Center Midfield,Midfielder,0.0,0.0,0.0,0.0,27.0,0.0
