player_id,player_name,team_id,position,match_id,minutes_played,shots,shots_on_target,goals,xg,assists,xa,passes,passes_completed,progressive_passes,key_passes,dribbles,dribbles_completed,carries,progressive_carries,tackles,interceptions,pressures,blocks,clearances,duels_won,duels_lost,aerial_duels_won,aerial_duels_lost
29163,Josip Juranović,785,Right Back,3869420,90,0,0,0,0.0,0,0.0,79,69,59,3,1,1,68,11,0,1,11,3,5,0,4,0,0
18395,Vinícius José Paixão de Oliveira Júnior,781,Left Midfield,3869420,90,2,1,0,0.07816816100000001,0,0.0,13,8,10,0,3,2,20,7,0,0,8,1,0,0,1,0,0
3063,Danilo Luiz da Silva,781,Left Back,3869420,90,1,0,0,0.0154907415,0,0.0,109,93,96,0,0,0,75,15,0,1,8,2,2,0,4,0,1
5539,Carlos Henrique Casimiro,781,Left Defensive Midfield,3869420,90,4,2,1,0.94160826,0,0.0,69,55,53,3,1,1,48,6,0,1,19,9,1,0,4,0,0
3295,Thiago Emiliano da Silva,781,Left Center Back,3869420,90,0,0,0,0.0,0,0.0,96,92,81,2,1,0,69,16,0,0,8,3,2,0,4,0,2
4372,Marcos Aoás Corrêa,781,Right Center Back,3869420,90,1,0,0,0.7835,0,0.0,95,93,85,1,1,0,77,29,0,1,9,2,2,0,4,0,4
13620,Éder Gabriel Militão,781,Right Back,3869420,90,3,0,0,0.15461065000000002,0,0.0,87,79,71,0,0,0,65,8,0,1,19,3,1,0,5,0,2
4320,Neymar da Silva Santos Junior,781,Center Attacking Midfield,3869420,90,5,5,1,0.797582078,0,0.0,64,50,48,1,11,5,69,22,0,0,10,2,0,0,2,0,2
10595,Raphael Dias Belloli,781,Right Midfield,3869420,90,0,0,0,0.0,0,0.0,24,19,18,0,1,1,25,7,0,0,10,0,0,0,0,0,0
12625,Borna Sosa,785,Left Back,3869420,90,0,0,0,0.0,0,0.0,40,30,28,0,0,0,34,5,0,0,10,2,4,0,6,0,2
5456,Mateo Kovačić,785,Left Center Midfield,3869420,90,0,0,0,0.0,0,0.0,75,67,58,0,1,1,71,16,0,2,34,3,1,0,7,0,1
22600,Lucas Tolentino Coelho de Lima,781,Right Defensive Midfield,3869420,90,2,2,0,0.360272205,1,0.0,64,56,50,0,2,1,46,1,0,1,23,3,0,0,3,0,1
33018,Joško Gvardiol,785,Left Center Back,3869420,90,0,0,0,0.0,0,0.0,63,60,52,0,1,1,56,11,0,1,14,3,8,0,4,0,2
3280,Richarlison de Andrade,781,Center Forward,3869420,90,1,0,0,0.067200735,0,0.0,12,7,5,4,1,0,11,1,0,0,19,0,1,0,2,0,1
5547,Alisson Ramsés Becker,781,Goalkeeper,3869420,90,0,0,0,0.0,0,0.0,31,29,25,0,0,0,15,0,0,0,0,0,0,0,0,0,0
11603,Mario Pašalić,785,Right Wing,3869420,90,0,0,0,0.0,0,0.0,31,28,24,1,2,1,32,10,0,0,11,1,1,0,4,0,1
16531,Dominik Livaković,785,Goalkeeper,3869420,90,0,0,0,0.0,0,0.0,41,34,33,0,0,0,20,0,0,0,1,0,0,0,0,0,0
5460,Andrej Kramarić,785,Center Forward,3869420,90,2,0,0,0.057396183,0,0.0,25,21,12,0,1,0,29,2,0,0,8,1,0,0,1,0,0
5474,Ivan Perišić,785,Left Wing,3869420,90,3,0,0,0.312230685,0,0.0,34,18,23,0,0,0,24,6,0,1,18,2,2,0,6,0,3
25363,Antony Matheus dos Santos,781,Right Midfield,3869420,90,1,1,0,0.013999131,0,0.0,33,29,21,1,7,1,36,12,0,1,7,1,1,0,2,0,1
25104,Rodrygo Silva de Goes,781,Left Midfield,3869420,90,1,1,0,0.7835,0,0.0,36,29,20,2,2,0,32,12,0,1,13,2,0,0,1,0,0
7693,Bruno Petković,785,Center Forward,3869420,90,1,1,1,0.09977819,0,0.0,6,6,5,2,2,2,14,5,0,0,4,0,0,0,4,0,3
3441,Nikola Vlašić,785,Right Wing,3869420,90,2,1,1,0.810384926,0,0.0,10,8,8,0,2,2,16,4,0,0,8,0,0,0,2,0,2
25305,Pedro Guilherme Abreu dos Santos,781,Center Forward,3869420,90,3,2,1,0.9543985939999999,0,0.0,7,7,4,0,1,0,7,1,0,1,5,0,0,0,2,0,1
28914,Lovro Majer,785,Left Center Midfield,3869420,90,2,1,1,0.79542189,0,0.0,17,15,10,0,0,0,18,4,0,0,1,0,1,0,1,0,0
6945,Alex Sandro Lobo Silva,781,Left Back,3869420,90,0,0,0,0.0,0,0.0,5,4,4,0,0,0,2,0,0,0,3,0,2,0,1,0,0
9904,Frederico Rodrigues Santos,781,Right Defensive Midfield,3869420,90,0,0,0,0.0,0,0.0,2,2,2,0,0,0,3,0,0,0,3,1,1,0,1,0,0
8654,Ante Budimir,785,Left Center Forward,3869420,90,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16527,Mislav Oršić,785,Left Midfield,3869420,90,1,1,1,0.7835,1,0.0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
133353,Pablo Martín Páez Gavira,772,Right Center Midfield,3869220,90,0,0,0,0.0,0,0.0,23,18,21,0,0,0,20,5,0,0,14,1,0,0,3,0,2
4353,Aymeric Laporte,772,Left Center Back,3869220,90,1,0,0,0.04145577,0,0.0,180,172,169,0,0,0,148,57,0,2,4,0,3,0,1,0,1
6765,Rodrigo Hernández Cascante,772,Right Center Back,3869220,90,1,0,0,0.0056476467,0,0.0,220,204,212,1,0,0,177,64,0,2,5,3,2,0,4,0,2
16532,Daniel Olmo Carvajal,772,Left Wing,3869220,90,2,1,0,0.0391182452,0,0.0,37,32,29,0,2,1,37,8,0,0,13,2,2,0,4,0,1
5211,Jordi Alba Ramos,772,Left Back,3869220,90,0,0,0,0.0,0,0.0,114,99,103,1,2,2,91,11,0,2,12,0,1,0,2,0,1
5237,Hakim Ziyech,788,Right Wing,3869220,90,1,1,1,0.7835,0,0.0,37,26,29,0,1,1,32,8,0,4,18,0,0,0,2,0,1
30486,Pedro González López,772,Left Center Midfield,3869220,90,0,0,0,0.0,0,0.0,147,135,128,1,5,3,129,22,0,2,22,4,0,0,3,0,2
46258,Azzedine Ounahi,788,Right Center Midfield,3869220,90,0,0,0,0.0,0,0.0,44,34,20,1,1,1,33,6,0,4,17,0,1,0,4,0,0
6840,Marcos Llorente Moreno,772,Right Back,3869220,90,1,0,0,0.024551911,0,0.0,104,94,92,0,0,0,79,7,0,1,16,0,0,0,3,0,2
3625,Sofiane Boufal,788,Left Wing,3869220,90,0,0,0,0.0,0,0.0,16,8,14,1,8,6,26,8,0,0,13,1,1,0,4,0,2
23774,Selim Amallah,788,Left Center Midfield,3869220,90,0,0,0,0.0,0,0.0,9,8,5,0,2,0,9,2,0,2,11,1,1,0,0,0,0
15890,Noussair Mazraoui,788,Left Back,3869220,90,1,1,0,0.023416335,0,0.0,26,20,24,0,0,0,16,3,0,1,9,0,4,0,4,0,0
6748,Ferrán Torres García,772,Right Wing,3869220,90,0,0,0,0.0,0,0.0,24,19,20,0,4,2,34,6,0,0,14,1,0,0,1,0,0
5234,Sofyan Amrabat,788,Center Defensive Midfield,3869220,90,0,0,0,0.0,0,0.0,36,28,27,0,0,0,28,4,0,1,27,2,1,0,6,0,2
12149,Nayef Aguerd,788,Right Center Back,3869220,90,1,0,0,0.25141555,0,0.0,24,19,20,0,0,0,12,1,0,0,4,0,3,0,2,0,0
5719,Marco Asensio Willemsen,772,Center Forward,3869220,90,1,0,0,0.025564773,0,0.0,14,11,9,1,0,0,13,3,0,0,14,0,0,0,0,0,0
5245,Achraf Hakimi Mouh,788,Right Back,3869220,90,2,1,1,0.8254585369999999,0,0.0,54,38,45,0,1,0,31,6,0,2,14,2,2,0,4,0,0
5219,Romain Saïss,788,Left Center Back,3869220,90,0,0,0,0.0,0,0.0,32,23,30,0,1,0,12,2,0,2,13,6,10,0,2,0,0
5203,Sergio Busquets i Burgos,772,Center Defensive Midfield,3869220,90,2,1,0,0.8544334,0,0.0,76,67,65,0,1,1,40,8,0,0,8,2,1,0,3,0,1
11748,Unai Simón Mendibil,772,Goalkeeper,3869220,90,0,0,0,0.0,0,0.0,34,31,32,0,0,0,13,1,0,0,0,0,0,0,0,0,0
6785,Yassine Bounou,788,Goalkeeper,3869220,90,0,0,0,0.0,0,0.0,39,19,38,0,0,0,14,2,0,0,0,0,0,0,0,0,0
6301,Youssef En-Nesyri,788,Center Forward,3869220,90,0,0,0,0.0,0,0.0,13,8,9,0,2,2,7,0,0,0,11,0,1,0,6,0,6
6583,Carlos Soler Barragán,772,Left Center Midfield,3869220,90,2,1,0,0.8230052019999999,0,0.0,40,35,35,2,1,1,29,7,0,0,8,0,0,0,0,0,0
3477,Álvaro Borja Morata Martín,772,Center Forward,3869220,90,2,0,0,0.06643173799999999,0,0.0,8,5,8,0,0,0,9,3,0,0,10,2,0,0,1,0,1
149714,Abdessamad Ezzalzouli,788,Left Wing,3869220,90,0,0,0,0.0,0,0.0,10,7,8,1,0,0,10,1,0,2,22,1,1,0,4,0,2
68574,Nicholas Williams Arthuer,772,Right Wing,3869220,90,0,0,0,0.0,0,0.0,19,15,18,0,5,2,25,7,0,0,4,2,0,0,0,0,0
7459,Jawad El Yamiq,788,Right Center Back,3869220,90,0,0,0,0.0,0,0.0,3,1,2,0,0,0,3,0,0,0,1,2,5,0,0,0,0
31295,Yahia Attiyat allah,788,Left Back,3869220,90,0,0,0,0.0,0,0.0,11,4,10,0,0,0,2,0,0,0,9,2,1,0,1,0,0
3634,Abdelhamid Sabiri,788,Left Center Midfield,3869220,90,2,1,1,0.7876954389999999,0,0.0,7,4,5,0,0,0,4,0,0,0,4,2,2,0,1,0,0
296254,Walid Cheddira,788,Center Forward,3869220,90,2,1,0,0.249388745,0,0.0,4,3,2,1,0,0,3,1,0,0,4,0,2,0,1,0,1
30756,Anssumane Fati,772,Left Wing,3869220,90,0,0,0,0.0,0,0.0,8,7,3,0,1,0,9,1,0,0,2,0,0,0,2,0,1
39161,Alejandro Balde Martínez,772,Left Back,3869220,90,1,0,0,0.077706024,0,0.0,15,14,12,0,0,0,12,2,0,0,6,1,1,0,2,0,1
6720,Pablo Sarabia García,772,Right Wing,3869220,90,2,0,0,0.88757615,0,0.0,5,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0
67700,Badr Banoun,788,Left Center Back,3869220,90,1,1,0,0.7835,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5460,Andrej Kramarić,785,Right Wing,3869219,90,2,0,0,0.19622508700000002,0,0.0,19,17,13,0,0,0,21,1,0,0,2,1,0,0,1,0,0
3471,Dejan Lovren,785,Right Center Back,3869219,90,0,0,0,0.0,1,0.0,103,93,97,0,0,0,78,18,0,1,5,1,12,0,1,0,0
7693,Bruno Petković,785,Center Forward,3869219,90,0,0,0,0.0,0,0.0,17,8,9,0,0,0,13,2,0,0,9,0,0,0,7,0,5
23730,Takehiro Tomiyasu,778,Right Center Back,3869219,90,0,0,0,0.0,0,0.0,75,54,55,2,0,0,45,7,0,3,6,5,5,0,5,0,4
5474,Ivan Perišić,785,Left Wing,3869219,90,5,2,1,0.209131452,0,0.0,36,22,26,1,1,1,23,3,0,1,16,6,1,0,3,0,2
23527,Junya Ito,778,Right Wing Back,3869219,90,0,0,0,0.0,0,0.0,49,34,30,1,1,1,33,11,0,4,14,5,1,0,3,0,3
5456,Mateo Kovačić,785,Left Center Midfield,3869219,90,1,0,0,0.02993381,0,0.0,59,53,39,0,1,0,41,6,0,1,25,4,1,0,3,0,0
37215,Shogo Taniguchi,778,Left Center Back,3869219,90,2,0,0,0.17448755,0,0.0,56,50,47,0,0,0,40,5,0,1,1,0,5,0,4,0,4
33018,Joško Gvardiol,785,Left Center Back,3869219,90,1,0,0,0.061746918,0,0.0,88,76,77,0,0,0,64,25,0,1,10,2,14,0,5,0,3
11127,Borna Barišić,785,Left Back,3869219,90,1,0,0,0.015196718,0,0.0,67,50,54,0,0,0,39,5,0,1,19,8,4,0,5,0,3
5469,Marcelo Brozović,785,Center Defensive Midfield,3869219,90,1,1,1,0.7835,0,0.0,131,116,105,4,0,0,100,23,0,1,13,2,4,0,1,0,1
30628,Daizen Maeda,778,Center Forward,3869219,90,1,1,1,0.45874894,0,0.0,6,3,5,0,0,0,4,1,0,0,19,2,0,0,7,0,5
29163,Josip Juranović,785,Right Back,3869219,90,0,0,0,0.0,0,0.0,98,82,74,2,0,0,67,14,0,0,6,2,6,0,0,0,0
5690,Yuto Nagatomo,778,Left Wing Back,3869219,90,0,0,0,0.0,0,0.0,34,23,27,0,1,1,26,5,0,1,7,1,2,0,2,0,0
37221,Hidemasa Morita,778,Left Defensive Midfield,3869219,90,2,0,0,0.093221746,0,0.0,57,43,42,1,0,0,42,7,0,0,17,5,4,0,4,0,4
8361,Ritsu Doan,778,Right Wing,3869219,90,1,1,0,0.056113943,0,0.0,33,23,23,0,4,2,27,6,0,2,7,2,1,0,1,0,1
9411,Daichi Kamada,778,Left Wing,3869219,90,2,0,0,0.12899764,0,0.0,36,32,32,0,4,4,30,9,0,1,10,1,0,0,3,0,1
23721,Wataru Endo,778,Right Defensive Midfield,3869219,90,3,1,0,0.066596221,0,0.0,65,57,52,3,0,0,52,6,0,2,18,2,4,0,4,0,3
16531,Dominik Livaković,785,Goalkeeper,3869219,90,0,0,0,0.0,0,0.0,42,31,34,0,0,0,20,6,0,0,0,0,0,0,0,0,0
3300,Maya Yoshida,778,Center Back,3869219,90,1,1,0,0.7835,0,0.0,48,40,43,0,1,1,32,3,0,5,6,3,8,0,3,0,2
5463,Luka Modrić,785,Right Center Midfield,3869219,90,1,1,0,0.031055314,0,0.0,77,64,57,0,1,0,60,14,0,1,19,0,0,0,4,0,3
25719,Shūichi Gonda,778,Goalkeeper,3869219,90,0,0,0,0.0,0,0.0,36,16,36,0,0,0,12,3,0,0,0,0,0,0,0,0,0
8654,Ante Budimir,785,Center Forward,3869219,90,1,0,0,0.10111922,0,0.0,6,4,3,0,0,0,5,0,0,0,9,2,1,0,5,0,4
8949,Takuma Asano,778,Center Forward,3869219,90,1,1,1,0.7835,0,0.0,11,8,6,0,1,0,12,3,0,1,8,0,0,0,3,0,3
37211,Kaoru Mitoma,778,Left Wing Back,3869219,90,2,2,0,0.837634306,0,0.0,31,22,27,0,2,0,24,9,0,0,11,2,2,0,3,0,2
11603,Mario Pašalić,785,Right Wing,3869219,90,3,1,1,0.871565211,0,0.0,17,10,11,0,0,0,12,1,0,2,9,4,0,0,3,0,2
3530,Hiroki Sakai,778,Right Wing Back,3869219,90,0,0,0,0.0,0,0.0,22,14,17,0,0,0,6,2,0,0,3,1,2,0,6,0,5
8776,Takumi Minamino,778,Left Wing,3869219,90,2,1,0,0.82017642,0,0.0,14,10,9,0,0,0,10,2,0,0,3,0,0,0,3,0,3
28914,Lovro Majer,785,Right Center Midfield,3869219,90,1,0,0,0.06501122,0,0.0,18,17,14,0,1,1,17,2,0,1,4,0,0,0,0,0,0
3441,Nikola Vlašić,785,Left Center Midfield,3869219,90,1,1,1,0.7835,0,0.0,9,8,7,0,0,0,9,0,0,0,3,2,0,0,1,0,1
22041,Marko Livaja,785,Center Forward,3869219,90,2,1,0,0.830736525,0,0.0,4,3,3,0,0,0,3,0,0,0,1,0,0,0,2,0,2
16527,Mislav Oršić,785,Left Wing,3869219,90,1,0,0,0.009676031,0,0.0,5,3,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0
37208,Ao Tanaka,778,Left Defensive Midfield,3869219,90,0,0,0,0.0,0,0.0,9,7,8,0,0,0,6,0,0,1,3,2,0,0,0,0,0
3083,Heung-Min Son,791,Left Center Forward,3869253,90,1,1,0,0.1490943,0,0.0,34,22,24,1,2,1,26,5,0,1,15,0,0,0,1,0,1
5618,Woo-Young Jung,791,Right Defensive Midfield,3869253,90,0,0,0,0.0,0,0.0,36,32,34,0,0,0,25,5,0,2,9,0,0,0,0,0,0
23763,In-Beom Hwang,791,Left Defensive Midfield,3869253,90,1,0,0,0.026666574,0,0.0,49,40,34,0,1,1,43,5,0,0,17,1,1,0,1,0,0
5604,Young-Gwon Kim,791,Left Center Back,3869253,90,0,0,0,0.0,0,0.0,62,55,57,1,0,0,51,13,0,3,8,2,3,0,2,0,0
43565,Min Jae Kim,791,Right Center Back,3869253,90,0,0,0,0.0,0,0.0,65,62,57,0,0,0,53,16,0,3,7,2,5,0,0,0,0
4320,Neymar da Silva Santos Junior,781,Center Attacking Midfield,3869253,90,3,1,1,1.136033314,0,0.0,46,37,29,1,5,2,44,12,0,0,3,2,0,0,0,0,0
3295,Thiago Emiliano da Silva,781,Left Center Back,3869253,90,0,0,0,0.0,1,0.0,86,82,81,0,0,0,66,7,0,2,2,0,1,0,2,0,0
22600,Lucas Tolentino Coelho de Lima,781,Right Defensive Midfield,3869253,90,2,2,1,0.34406107,0,0.0,58,53,44,3,0,0,36,3,0,1,12,2,0,0,3,0,1
5620,Hee-Chan Hwang,791,Left Midfield,3869253,90,5,4,0,0.14598530540000001,0,0.0,53,43,35,0,7,2,56,15,0,1,25,3,0,0,3,0,1
10595,Raphael Dias Belloli,781,Right Wing,3869253,90,5,3,0,0.359294435,0,0.0,47,36,35,3,5,3,49,14,0,2,15,2,0,0,4,0,1
3280,Richarlison de Andrade,781,Center Forward,3869253,90,2,2,1,0.8060856,0,0.0,21,17,9,1,5,2,25,6,0,1,19,2,3,0,7,0,6
40538,Jin-Su Kim,791,Left Back,3869253,90,0,0,0,0.0,0,0.0,26,21,21,0,0,0,11,2,0,3,5,0,0,0,2,0,0
40542,Gue-Sung Cho,791,Right Center Forward,3869253,90,0,0,0,0.0,0,0.0,12,10,8,0,1,0,12,2,0,1,18,2,1,0,2,0,2
4372,Marcos Aoás Corrêa,781,Right Center Back,3869253,90,0,0,0,0.0,0,0.0,72,66,65,0,0,0,57,12,0,1,3,0,2,0,2,0,1
3063,Danilo Luiz da Silva,781,Left Back,3869253,90,0,0,0,0.0,0,0.0,74,67,58,0,0,0,59,3,0,0,5,0,1,0,2,0,0
18395,Vinícius José Paixão de Oliveira Júnior,781,Left Wing,3869253,90,2,1,1,0.18697343,1,0.0,29,23,19,1,3,2,38,15,0,1,9,2,0,0,0,0,0
40672,Moon-Hwan Kim,791,Right Back,3869253,90,0,0,0,0.0,0,0.0,52,47,38,0,2,2,42,3,0,3,15,3,3,0,4,0,0
5539,Carlos Henrique Casimiro,781,Left Defensive Midfield,3869253,90,1,0,0,0.029429397,0,0.0,76,65,60,0,1,1,44,5,0,0,16,2,1,0,5,0,1
5623,Jae-Sung Lee,791,Right Midfield,3869253,90,0,0,0,0.0,0,0.0,46,40,35,2,0,0,33,12,0,1,21,1,0,0,4,0,1
13620,Éder Gabriel Militão,781,Right Back,3869253,90,0,0,0,0.0,0,0.0,48,47,40,0,0,0,34,6,0,0,12,3,1,0,6,0,2
5547,Alisson Ramsés Becker,781,Goalkeeper,3869253,90,0,0,0,0.0,0,0.0,22,20,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0
37641,Seung-Gyu Kim,791,Goalkeeper,3869253,90,0,0,0,0.0,0,0.0,28,22,24,0,0,0,12,3,0,0,0,0,0,0,0,0,0
40558,Jun-Ho Son,791,Center Defensive Midfield,3869253,90,0,0,0,0.0,0,0.0,40,39,35,0,0,0,26,2,0,2,11,3,1,0,3,0,0
5986,Chul Hong,791,Left Back,3869253,90,0,0,0,0.0,0,0.0,20,17,16,1,0,0,18,3,0,1,7,3,1,0,0,0,0
4324,Daniel Alves da Silva,781,Right Back,3869253,90,2,0,0,0.055156611,0,0.0,19,17,14,0,0,0,15,3,0,0,0,0,0,0,0,0,0
23264,Seung-Ho Paik,791,Right Center Midfield,3869253,90,1,1,1,0.023081098,0,0.0,24,19,16,0,0,0,16,3,0,1,7,0,0,0,3,0,1
29976,Gabriel Teodoro Martinelli Silva,781,Left Wing,3869253,90,0,0,0,0.0,0,0.0,12,10,9,1,2,1,11,5,0,0,2,0,0,0,1,0,0
11493,Gleison Bremer Silva Nascimento,781,Left Back,3869253,90,1,1,0,0.34439024,0,0.0,19,17,18,0,0,0,13,2,0,0,1,0,1,0,0,0,0
22740,Kang-In Lee,791,Left Center Midfield,3869253,90,0,0,0,0.0,0,0.0,8,7,6,0,0,0,7,3,0,0,8,1,0,0,1,0,0
25101,Weverton Pereira da Silva,781,Goalkeeper,3869253,90,0,0,0,0.0,0,0.0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25104,Rodrygo Silva de Goes,781,Center Attacking Midfield,3869253,90,0,0,0,0.0,0,0.0,7,5,2,0,0,0,7,1,0,0,4,1,0,0,0,0,0
29966,Ui-Jo Hwang,791,Center Forward,3869253,90,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
3604,Olivier Giroud,771,Center Forward,3869152,90,3,1,1,0.456669616,0,0.0,16,12,8,0,0,0,9,1,0,0,10,0,0,0,3,0,3
10481,Aurélien Djani Tchouaméni,771,Right Defensive Midfield,3869152,90,1,1,0,0.017185243,0,0.0,72,65,65,1,1,0,65,6,0,3,9,1,0,0,0,0,0
4445,Jules Koundé,771,Right Back,3869152,90,1,1,0,0.01624438,0,0.0,68,64,52,1,1,1,46,7,0,0,5,1,1,0,3,0,1
3099,Hugo Lloris,771,Goalkeeper,3869152,90,0,0,0,0.0,0,0.0,29,17,29,0,0,0,11,2,0,0,0,0,0,0,0,0,0
3637,Grzegorz Krychowiak,789,Center Defensive Midfield,3869152,90,0,0,0,0.0,0,0.0,46,38,33,0,1,1,36,3,0,2,7,2,4,0,3,0,1
5477,Ousmane Dembélé,771,Right Wing,3869152,90,2,1,0,0.116911242,1,0.0,43,35,31,1,0,0,40,13,0,0,14,1,0,0,0,0,0
5673,Bartosz Bereszyński,789,Left Back,3869152,90,0,0,0,0.0,0,0.0,51,43,38,0,4,3,40,5,0,1,6,3,4,0,1,0,0
5660,Piotr Zieliński,789,Right Center Midfield,3869152,90,2,1,0,0.34892804,0,0.0,69,60,61,2,1,1,57,18,0,0,15,2,0,0,4,0,1
3026,Adrien Rabiot,771,Left Defensive Midfield,3869152,90,0,0,0,0.0,0,0.0,61,52,46,1,0,0,49,12,0,2,22,3,2,0,5,0,3
5487,Antoine Griezmann,771,Center Attacking Midfield,3869152,90,1,1,0,0.008752431,0,0.0,56,40,46,3,1,0,38,12,0,3,17,3,1,0,0,0,0
5669,Wojciech Szczęsny,789,Goalkeeper,3869152,90,0,0,0,0.0,0,0.0,30,18,29,0,0,0,13,3,0,0,0,0,0,0,0,0,0
5668,Robert Lewandowski,789,Center Forward,3869152,90,5,1,1,1.024973515,0,0.0,27,24,19,1,1,0,28,8,0,1,9,1,4,0,6,0,6
3009,Kylian Mbappé Lottin,771,Left Wing,3869152,90,5,3,2,0.26174300100000003,1,0.0,41,34,22,1,8,7,57,11,0,0,7,0,0,0,0,0,0
4734,Matty Cash,789,Right Back,3869152,90,1,0,0,0.023505978,0,0.0,46,38,36,1,0,0,34,9,0,1,11,5,3,0,6,0,1
6704,Theo Bernard François Hernández,771,Left Back,3869152,90,2,0,0,0.10259437999999999,0,0.0,72,67,54,0,1,1,51,7,0,1,7,2,0,0,1,0,0
8519,Dayotchanculle Upamecano,771,Left Center Back,3869152,90,0,0,0,0.0,0,0.0,59,52,53,0,0,0,46,7,0,3,8,6,4,0,5,0,2
5485,Raphaël Varane,771,Right Center Back,3869152,90,1,0,0,0.1462742,0,0.0,42,37,39,0,1,1,30,9,0,3,2,1,3,0,1,0,1
7979,Przemysław Frankowski,789,Left Midfield,3869152,90,1,0,0,0.043646414,0,0.0,22,16,16,0,0,0,18,3,0,1,19,1,1,0,5,0,1
4664,Sebastian Szymański,789,Left Center Midfield,3869152,90,0,0,0,0.0,0,0.0,15,11,13,0,1,1,13,2,0,1,20,0,0,0,4,0,2
3034,Kamil Glik,789,Right Center Back,3869152,90,1,0,0,0.041239407,0,0.0,40,38,34,0,0,0,32,2,0,0,3,0,3,0,2,0,1
44166,Jakub Piotr Kiwior,789,Left Center Back,3869152,90,0,0,0,0.0,0,0.0,74,67,72,0,0,0,57,18,0,0,3,0,2,0,0,0,0
31955,Jakub Kamiński,789,Right Midfield,3869152,90,2,0,0,0.11123377000000001,0,0.0,19,12,10,0,2,2,19,9,0,0,7,1,0,0,2,0,2
5665,Arkadiusz Milik,789,Center Attacking Midfield,3869152,90,0,0,0,0.0,0,0.0,11,7,9,0,0,0,8,1,0,0,5,1,0,0,1,0,1
11990,Youssouf Fofana,771,Right Defensive Midfield,3869152,90,0,0,0,0.0,0,0.0,13,12,9,0,0,0,11,1,0,0,8,0,0,0,1,0,0
11737,Krystian Bielik,789,Left Defensive Midfield,3869152,90,0,0,0,0.0,0,0.0,21,20,19,0,0,0,17,3,0,1,4,0,1,0,3,0,2
50502,Nicola Zalewski,789,Right Wing,3869152,90,0,0,0,0.0,0,0.0,5,4,4,0,0,0,7,1,0,0,9,0,0,0,1,0,0
2972,Marcus Thuram,771,Left Wing,3869152,90,0,0,0,0.0,1,0.0,8,7,4,0,0,0,9,3,0,0,0,0,0,0,2,0,2
8217,Kingsley Coman,771,Right Wing,3869152,90,0,0,0,0.0,0,0.0,10,8,6,0,0,0,8,3,0,0,8,0,0,0,0,0,0
4626,Jan Bednarek,789,Left Center Back,3869152,90,0,0,0,0.0,0,0.0,6,6,6,0,0,0,5,2,0,0,0,0,0,0,0,0,0
5667,Kamil Grosicki,789,Left Wing,3869152,90,0,0,0,0.0,0,0.0,6,4,4,1,1,1,6,2,0,0,2,0,0,0,0,0,0
7439,Axel Disasi,771,Right Back,3869152,90,0,0,0,0.0,0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0
2988,Memphis Depay,941,Left Center Forward,3869117,90,4,3,1,0.493802531,0,0.0,30,23,20,1,4,2,24,8,0,0,10,2,1,0,2,0,2
8118,Frenkie de Jong,941,Left Defensive Midfield,3869117,90,0,0,0,0.0,0,0.0,43,35,38,1,1,0,26,5,0,0,16,5,2,0,4,0,2
22433,Jesus Ferreira,1839,Center Forward,3869117,90,0,0,0,0.0,0,0.0,20,17,11,0,0,0,15,0,0,0,7,0,0,0,0,0,0
6994,Marten de Roon,941,Right Defensive Midfield,3869117,90,0,0,0,0.0,0,0.0,17,12,14,0,0,0,6,0,0,0,10,1,2,0,1,0,0
21809,Jurriën David Norman Timber,941,Right Center Back,3869117,90,0,0,0,0.0,0,0.0,44,36,40,0,0,0,37,8,0,1,11,2,6,0,8,0,2
8326,Andries Noppert,941,Goalkeeper,3869117,90,0,0,0,0.0,0,0.0,37,23,37,0,0,0,18,4,0,0,0,0,0,0,0,0,0
8246,Christian Pulisic,1839,Left Wing,3869117,90,3,3,0,0.391275537,1,0.0,36,19,29,3,4,1,36,12,0,0,11,2,0,0,4,0,4
3311,Daley Blind,941,Left Wing Back,3869117,90,2,1,1,0.32360065,1,0.0,41,32,34,0,2,1,29,3,0,1,23,4,3,0,9,0,3
21881,Sergino Dest,1839,Right Back,3869117,90,2,0,0,0.09027378,0,0.0,38,33,24,0,5,2,40,16,0,1,8,1,1,0,3,0,2
12524,Walker Zimmerman,1839,Right Center Back,3869117,90,1,0,0,0.05674074,0,0.0,75,66,65,0,0,0,61,14,0,4,7,3,4,0,2,0,1
18242,Tim Ream,1839,Left Center Back,3869117,90,1,1,0,0.2582279,0,0.0,84,72,80,0,0,0,66,23,0,2,8,1,4,0,4,0,2
20750,Cody Mathès Gakpo,941,Right Center Forward,3869117,90,1,0,0,0.053106464,0,0.0,29,22,19,4,5,3,30,15,0,1,9,2,2,0,4,0,2
3377,Timothy Weah,1839,Right Wing,3869117,90,2,1,0,0.071712936,0,0.0,24,21,15,2,0,0,23,4,0,0,2,0,0,0,0,0,0
