player_id,player_name,matches_played,minutes_played,goals,assists,xg_total,xa_total,shots,passes_completed,tackles,interceptions,progressive_passes,position,position_category,goals_per90,assists_per90,xg_per90,xa_per90,progressive_passes_per90,tackles_per90,shots_per90,xg_total_per90,xa_total_per90,passes_completed_per90,interceptions_per90,offensive_score,creative_score,defensive_score,workrate_score,discipline_score,style_cluster,primary_style,affinity_poacher,affinity_inside_forward,affinity_complete_forward,affinity_target_man,affinity_winger,affinity_deep-lying_playmaker,affinity_box-to-box,affinity_ball-winner,affinity_advanced_playmaker,affinity_ball-playing_defender,affinity_no-nonsense_defender,affinity_sweeper,affinity_wing-back
3105,Gauthier Hein,2,180,0,0,0.297921655,0.0,4,44,0,0,54,Right Wing,Forward,0.0,0.0,0.1489608275,0.0,27.0,0.0,2.0,0.1489608275,0.0,22.0,0.0,73.74197002141328,52.79264810849393,34.435224839400426,50,50,1.0,Inside Forward,71.08354007544341,90.42045381526259,72.77256189056666,22.42077864853832,78.71220010806564,,,,,,,,
3130,Gaël Kakuta,1,90,0,0,0.093207195,0.0,1,10,0,0,10,Right Wing,Forward,0.0,0.0,0.0932071949999999,0.0,10.0,0.0,1.0,0.09320719499999999,0.0,10.0,0.0,65.5870806566738,41.175945753033545,34.435224839400426,50,50,1.0,Inside Forward,69.50919638455626,96.79410308109567,59.35255288750428,13.463840367302415,89.68934459733109,,,,,,,,
3135,Chang-Hoon Kwon,1,90,0,0,0.0,0.0,0,19,0,0,16,Right Wing,Forward,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.0,0.0,27.507137758743756,45.298001427551746,34.435224839400426,50,50,4.0,Winger,59.96875191505162,83.39761929317793,42.07825753632968,0.0,98.16275452548115,,,,,,,,
3190,Gaëtan Laborde,4,360,2,1,0.683769614,0.0,7,38,0,4,36,Center Forward,Forward,0.5,0.25,0.1709424035,0.0,9.0,0.0,1.75,0.1709424035,0.0,9.5,1.0,91.58636688079942,56.91470378301213,60.38543897216274,50,50,0.0,Poacher,90.41132053299764,71.18016449444309,57.902190116344656,46.73456415914274,67.60342377422785,,,,,,,,
3196,Wahbi Khazri,4,360,2,0,0.8213711403,0.0,8,50,0,4,49,Center Forward,Forward,0.5,0.0,0.205342785075,0.0,12.249999999999998,0.0,2.0,0.205342785075,0.0,12.5,1.0,93.41541755888652,42.89793004996431,60.38543897216274,50,50,0.0,Poacher,89.42243314594883,69.92261380624099,60.89257034606557,51.35387062676514,65.42057800849975,,,,,,,,
3202,Gabriel Fernando de Jesus,3,270,0,0,0.323986363,0.0,2,23,0,1,16,Center Forward,Forward,0.0,0.0,0.1079954543333333,0.0,5.333333333333334,0.0,0.6666666666666667,0.10799545433333334,0.0,7.666666666666666,0.33333333333333337,62.08957887223412,36.19735902926481,47.49732334047109,50,50,1.0,Inside Forward,68.44835084354483,93.19245536343128,56.532785724727056,11.8895747335083,91.72901548332153,,,,,,,,
3210,Valère Germain,3,270,0,0,0.0,0.0,0,26,0,1,18,Right Center Forward,Forward,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.666666666666666,0.33333333333333337,27.507137758743756,36.90221270521056,47.49732334047109,50,50,4.0,Winger,59.96875191505162,83.39761929317793,42.07825753632968,0.0,98.16275452548115,,,,,,,,
3216,Nuno Miguel da Costa Jóia,2,180,0,1,0.079699664,0.0,2,21,0,0,19,Center Forward,Forward,0.0,0.5,0.039849832,0.0,9.5,0.0,1.0,0.039849832,0.0,10.5,0.0,60.25160599571734,58.72591006423983,34.435224839400426,50,50,1.0,Inside Forward,67.46070792554035,94.17844020402042,55.586850032229464,10.16034663020211,91.00627267314081,,,,,,,,
3218,Marcos Paulo Mesquita Lopes,1,90,0,1,0.315013332,0.0,5,20,0,0,20,Right Wing,Forward,0.0,1.0,0.315013332,0.0,20.0,0.0,5.0,0.315013332,0.0,20.0,0.0,79.34511063526054,66.49714489650249,34.435224839400426,50,50,2.0,Complete Forward,42.42222655490458,53.095818431694674,65.14910338351714,27.956924224228363,45.502822759195936,,,,,,,,
3230,Alassane Pléa,1,90,0,0,0.023374189,0.0,1,32,0,0,32,Left Wing,Forward,0.0,0.0,0.023374189,0.0,32.0,0.0,1.0,0.023374189000000004,0.0,32.0,0.0,57.36081370449679,55.977872947894355,34.435224839400426,50,50,1.0,Inside Forward,66.71634421949355,93.11878861886201,54.37078852396638,9.099555345379407,91.17237617462244,,,,,,,,
